datetime,demand_mw,RF_Pred,LSTM_Pred,Prophet_Pred
2025-06-02 10:00:00,12117.0,11889.129491136908,11847.24,13170.167020149089
2025-06-02 11:00:00,12798.0,12333.917432211429,12329.875,13417.784272157343
2025-06-02 12:00:00,13258.0,13062.142239725234,12852.658,13569.76358324467
2025-06-02 13:00:00,13331.0,13382.812907437747,13197.23,13551.663638940568
2025-06-02 14:00:00,13513.0,13530.990360856007,13270.261,13411.985677172015
2025-06-02 15:00:00,13388.0,13392.313536610602,13346.835,13331.609615785686
2025-06-02 16:00:00,13078.0,13232.672190181282,13222.014,13502.468922430875
2025-06-02 17:00:00,12715.0,12761.172080778098,13002.475,13963.860198956849
2025-06-02 18:00:00,14528.5,14161.242648809523,12997.651,14540.998997223607
2025-06-02 19:00:00,15005.0,14678.139973807321,14206.805,14952.423267826713
2025-06-02 20:00:00,15030.0,15067.181763071949,14629.912,15006.06676487009
2025-06-02 21:00:00,14500.0,14925.20846766125,14582.458,14723.626994255199
2025-06-02 22:00:00,13479.0,14311.48692605024,14100.036,14295.401492260033
2025-06-02 23:00:00,12439.0,12961.809093429227,13213.331,13915.96467606927
2025-06-03 00:00:00,11775.0,12313.908631685716,12333.101,13648.396971549328
2025-06-03 01:00:00,10991.0,11517.556469097834,11661.652,13425.187359889576
2025-06-03 02:00:00,9973.0,10704.674831033808,10986.162,13161.624498929663
2025-06-03 03:00:00,8908.0,9431.739866890806,10192.0,12860.516676764437
2025-06-03 04:00:00,8827.0,8760.415054395917,9360.806,12612.200729313097
2025-06-03 05:00:00,8908.0,8832.47313991673,9263.626,12506.001526184307
2025-06-03 06:00:00,8982.0,9439.652265559964,9412.941,12552.668332973575
2025-06-03 07:00:00,9410.0,9289.132352480343,9534.9795,12692.936141012931
2025-06-03 08:00:00,10084.0,9708.238520598192,9972.773,12869.267339712991
2025-06-03 09:00:00,10820.0,10571.24814387841,10564.625,13072.83681571953
2025-06-03 10:00:00,11411.0,11243.38921449441,11200.14,13313.171455522861
2025-06-03 11:00:00,12041.0,11848.152643155767,11747.788,13552.359092489627
2025-06-03 12:00:00,12558.0,12399.994533385288,12275.58,13694.32644344447
2025-06-03 13:00:00,12797.0,12622.89848145697,12673.676,13664.819561977618
2025-06-03 14:00:00,13017.0,12843.464636593972,12905.987,13512.548992770246
2025-06-03 15:00:00,12858.0,13097.069763625075,13065.986,13418.622535173254
2025-06-03 16:00:00,12425.0,12776.627276030682,12931.28,13575.216489777558
2025-06-03 17:00:00,12110.0,12352.334759139098,12550.583,14021.8814108578
2025-06-03 18:00:00,13789.5,13649.428184523811,12700.128,14584.093934341197
2025-06-03 19:00:00,14193.0,13987.03606586309,13905.989,14980.656138131762
2025-06-03 20:00:00,14306.0,14202.236740552986,14232.599,15019.764814000566
2025-06-03 21:00:00,14205.0,14191.573472359614,14149.885,14723.375296042206
2025-06-03 22:00:00,14170.0,14085.457048250584,13804.104,14282.03368887948
2025-06-03 23:00:00,13855.0,14021.96775436883,13492.037,13890.549793531576
2025-06-04 00:00:00,13300.0,13427.704678523904,13240.905,13612.222490479806
2025-06-04 01:00:00,12750.0,12809.161021335649,12660.214,13379.738773629837
2025-06-04 02:00:00,12225.0,12332.15089050439,12080.591,13108.561639969257
2025-06-04 03:00:00,11708.0,11880.265701241518,11558.704,12801.64713754492
2025-06-04 04:00:00,10957.0,11275.397153102633,11212.366,12549.450745217655
2025-06-04 05:00:00,10098.0,10515.88414633844,10738.6875,12441.384723838935
2025-06-04 06:00:00,10105.0,9911.79789057427,10190.841,12488.252778677514
2025-06-04 07:00:00,10567.0,10203.024351000377,10265.987,12630.810149028623
2025-06-04 08:00:00,11231.0,10900.511423393566,10739.174,12811.504519525555
2025-06-04 09:00:00,11371.0,11535.313991708521,11366.332,13021.460850108087
2025-06-04 10:00:00,11795.0,11710.453513468532,11595.514,13270.121107885896
2025-06-04 11:00:00,12186.0,12118.847414219916,11986.949,13519.453941584783
2025-06-04 12:00:00,12542.0,12108.461761024171,12353.322,13673.233837240825
2025-06-04 13:00:00,12477.0,12647.315485294765,12649.713,13657.023268485424
2025-06-04 14:00:00,12518.0,12503.96917692839,12666.209,13519.320006669863
2025-06-04 15:00:00,12408.0,12433.136684393992,12664.778,13440.992472913016
2025-06-04 16:00:00,11871.0,12269.302259107339,12503.746,13613.953974324293
2025-06-04 17:00:00,11626.0,11874.290027173782,12055.724,14077.471810263947
2025-06-04 18:00:00,13595.5,13425.025685229943,12270.371,14656.722776110922
2025-06-04 19:00:00,14053.0,13978.51775502955,13657.684,15070.196475381672
2025-06-04 20:00:00,14038.0,14130.833368163703,14055.659,15125.768768668102
2025-06-04 21:00:00,13943.0,13824.224453947792,13936.875,14845.069950941279
2025-06-04 22:00:00,13839.0,13689.821849261929,13731.924,14418.321444674568
2025-06-04 23:00:00,13554.0,13703.281333514624,13463.98,14040.01324856219
2025-06-05 00:00:00,13159.0,12771.245758902529,13192.512,13773.133842319397
2025-06-05 01:00:00,12859.0,12840.509532735054,12753.629,13550.07368221054
2025-06-05 02:00:00,12603.0,12575.047185187936,12427.663,13286.017433017492
2025-06-05 03:00:00,12256.0,12307.319331543253,12190.28,12983.665181488383
2025-06-05 04:00:00,11966.0,11841.61765153533,11891.441,12733.242748663339
2025-06-05 05:00:00,11063.0,11376.911183488752,11626.968,12623.962687969892
2025-06-05 06:00:00,10828.0,10844.379633709612,11049.208,12666.462258756963
2025-06-05 07:00:00,10714.0,10828.072737086848,10949.346,12801.366445392545
2025-06-05 08:00:00,10624.0,10877.999824116761,10986.421,12971.031375299965
2025-06-05 09:00:00,10813.0,10466.724588660518,10948.042,13166.531196559743
2025-06-05 10:00:00,11141.0,11085.59031520918,11124.64,13397.299367946285
2025-06-05 11:00:00,11485.0,11429.680738882043,11398.247,13625.339377174765
2025-06-05 12:00:00,11815.0,11842.640281204332,11669.442,13754.504408335084
2025-06-05 13:00:00,11751.0,11376.878843091697,11870.221,13710.479459775352
2025-06-05 14:00:00,11436.0,11210.126829346842,11817.935,13541.928073133762
2025-06-05 15:00:00,11080.0,11247.049530834589,11576.508,13429.926557474748
2025-06-05 16:00:00,10615.0,10907.210853675424,11221.383,13566.636559985911
2025-06-05 17:00:00,10521.0,10564.228840057242,10838.731,13991.611984358187
2025-06-05 18:00:00,12485.0,12196.816668799054,11120.376,14530.351807142824
2025-06-05 19:00:00,12955.0,12863.344782495033,12499.245,14901.700231153469
2025-06-05 20:00:00,13231.0,12989.50865256461,12870.132,14913.916539416474
2025-06-05 21:00:00,13123.0,13096.882436406235,12964.534,14589.039281655012
2025-06-05 22:00:00,13145.0,13003.62084114377,12766.355,14117.718625838415
2025-06-05 23:00:00,12931.0,12951.506365389245,12603.709,13694.889165169156
2025-06-06 00:00:00,12628.0,12292.909686580111,12536.977,13383.994934841112
2025-06-06 01:00:00,12201.0,12263.849498528061,12219.208,13117.887830518102
2025-06-06 02:00:00,11838.0,11825.904832657901,11852.273,12812.214634835651
2025-06-06 03:00:00,11410.0,11430.414894095811,11551.622,12470.132958414855
2025-06-06 04:00:00,10998.0,11112.490998934612,11255.959,12182.316276235453
2025-06-06 05:00:00,10280.0,10431.435959182609,10903.552,12038.409709564125
2025-06-06 06:00:00,10006.0,9896.303406479426,10428.453,12049.462906579418
2025-06-06 07:00:00,9952.0,9966.19876736928,10246.875,12156.488153147064
2025-06-06 08:00:00,9842.0,10175.11499271159,10220.068,12302.199127608514
2025-06-06 09:00:00,9773.0,10033.774647297672,10175.897,12477.993417102683
2025-06-06 10:00:00,10064.0,9962.34497964405,10163.721,12693.58980225269
2025-06-06 11:00:00,10431.0,10345.87501169261,10386.79,12911.23537584762
2025-06-06 12:00:00,11319.0,10735.567671639328,10677.253,13034.982061152985
2025-06-06 13:00:00,11086.0,11309.295038249009,11260.5205,12990.666071431575
2025-06-06 14:00:00,10673.0,11050.502539008758,11091.306,12827.052504871343
2025-06-06 15:00:00,10324.0,10454.567683498788,10747.056,12725.267986963001
2025-06-06 16:00:00,9937.0,10108.756332505389,10439.583,12877.472232897739
2025-06-06 17:00:00,9770.0,10104.19604642695,10179.36,13323.164545619034
2025-06-06 18:00:00,11949.0,11791.060865781477,10460.093,13887.736807080091
2025-06-06 19:00:00,12219.0,12484.063093578832,12001.962,14289.874402151605
2025-06-06 20:00:00,12427.0,12260.033467151343,12333.893,14337.62743175215
2025-06-06 21:00:00,12390.0,12336.85794840961,12351.315,14052.776833220665
2025-06-06 22:00:00,12596.0,12231.1188606914,12212.513,13625.669219718873
2025-06-06 23:00:00,12507.0,12548.376758402603,12187.645,13250.892701255503
2025-06-07 00:00:00,12298.0,12120.464248512924,12163.438,12991.505408156285
2025-06-07 01:00:00,11899.0,11927.760646548391,11895.24,12779.937868895835
2025-06-07 02:00:00,11623.0,11585.499838157115,11538.335,12531.384403209617
2025-06-07 03:00:00,11350.0,11304.49708224284,11299.27,12248.523787114405
2025-06-07 04:00:00,11092.0,11014.923701875945,11110.85,12021.529315959662
2025-06-07 05:00:00,10677.0,10505.71517356073,10913.615,11939.529857675147
2025-06-07 06:00:00,10544.0,10497.618837262811,10671.847,12013.048188044264
2025-06-07 07:00:00,9805.0,10489.239134160056,10633.458,12182.564676529888
2025-06-07 08:00:00,9253.0,10182.668135076918,10160.66,12390.261671378646
2025-06-07 09:00:00,9290.0,9191.93285688356,9764.415,12627.011636397392
2025-06-07 10:00:00,9372.0,9635.403328019129,9796.368,12902.019980861734
2025-06-07 11:00:00,9697.0,9669.37146974275,9912.218,13177.037583752397
2025-06-07 12:00:00,9769.0,10010.434731810676,10223.995,13355.642515508469
2025-06-07 13:00:00,9841.0,9828.599481056946,10214.038,13363.224438645893
2025-06-07 14:00:00,10210.0,9900.15314861378,10205.74,13248.13382431141
2025-06-07 15:00:00,10491.0,10046.50445590249,10350.355,13191.118844060264
2025-06-07 16:00:00,10435.0,10471.834446687015,10501.377,13384.000760382398
2025-06-07 17:00:00,10545.0,10310.696671701888,10513.243,13865.98378874436
2025-06-07 18:00:00,12108.5,12241.595136877373,11023.335,14462.21095013464
2025-06-07 19:00:00,12778.0,12230.129593884645,12160.236,14891.167322697598
2025-06-07 20:00:00,13105.0,12787.065431665902,12698.77,14960.753022751982
2025-06-07 21:00:00,12991.0,12712.655309368745,12847.359,14692.650515517546
2025-06-07 22:00:00,13052.0,12770.226627174148,12682.701,14277.160055160972
2025-06-07 23:00:00,13044.0,12927.60371261168,12564.179,13908.875512592105
2025-06-08 00:00:00,12665.0,12692.899629139216,12594.665,13650.912314334575
2025-06-08 01:00:00,12378.0,12284.989460875588,12210.551,13435.808654198612
2025-06-08 02:00:00,12015.0,12011.94527235069,11935.119,13178.915155318182
2025-06-08 03:00:00,11677.0,11657.125138861815,11658.24,12883.113262442399
2025-06-08 04:00:00,11400.0,11406.921616002383,11434.567,12638.822520810865
2025-06-08 05:00:00,10827.0,10906.59816582931,11249.305,12535.458369246575
2025-06-08 06:00:00,10830.0,10627.81810989663,10902.8955,12583.866781032084
2025-06-08 07:00:00,10719.0,10820.549186556018,10848.341,12724.883867476428
2025-06-08 08:00:00,10837.0,10470.219140748935,10755.106,12901.07584416456
2025-06-08 09:00:00,10844.0,11022.008897442976,10856.5625,13103.722466774147
2025-06-08 10:00:00,10838.0,11086.482078823201,10873.881,13342.45493618199
2025-06-08 11:00:00,10607.0,11037.642717983643,10900.106,13579.463334590464
2025-06-08 12:00:00,11563.0,10640.954343443562,10730.924,13718.773157760152
2025-06-08 13:00:00,12129.0,11477.825359683193,11379.908,13686.224487807285
2025-06-08 14:00:00,12099.0,12127.167828765805,11886.349,13530.616006955248
2025-06-08 15:00:00,11859.0,11900.467971246953,11932.96,13433.13677394801
2025-06-08 16:00:00,11271.0,11724.58301223912,11756.882,13586.03664776091
2025-06-08 17:00:00,10538.0,11020.92942509944,11383.6045,14028.931390231928
2025-06-08 18:00:00,12289.5,12522.872282598228,11170.296,14587.354023065926
2025-06-08 19:00:00,12845.0,12675.458298166963,12392.165,14980.153899562169
2025-06-08 20:00:00,13223.0,13024.201247001265,12875.74,15015.56587036922
2025-06-08 21:00:00,13346.0,13138.677078153898,13049.519,14715.574186665443
2025-06-08 22:00:00,13497.0,13225.903046449446,13037.709,14270.744978557857
2025-06-08 23:00:00,13465.0,13270.613181544433,13018.636,13875.899599753406
2025-06-09 00:00:00,13350.0,12882.829724847412,12942.2295,13594.34058788784
2025-06-09 01:00:00,13170.0,12945.433935016978,12778.017,13358.751421999856
2025-06-09 02:00:00,12875.0,12770.588307722624,12595.52,13084.585268024202
2025-06-09 03:00:00,12580.0,12485.733795571225,12370.278,12774.782998592833
2025-06-09 04:00:00,12300.0,12083.46815971914,12175.902,12519.780642559428
2025-06-09 05:00:00,11484.0,11739.066838982224,11967.926,12408.967884957885
2025-06-09 06:00:00,11509.0,11174.307175247155,11452.737,12453.123936608696
2025-06-09 07:00:00,11399.0,11452.045352423844,11468.755,12592.978868096501
2025-06-09 08:00:00,11247.0,11634.73888191358,11460.935,12770.95578083691
2025-06-09 09:00:00,11272.0,11449.568046205344,11368.3955,12978.156890115073
2025-06-09 10:00:00,11211.0,11557.075183873407,11374.698,13224.004481376554
2025-06-09 11:00:00,11385.0,11477.394118525011,11291.892,13470.451758855876
2025-06-09 12:00:00,11659.0,11669.643894119507,11544.43,13621.263104316326
2025-06-09 13:00:00,12021.0,11590.684717782782,11818.646,13601.99723934315
2025-06-09 14:00:00,12086.0,12019.543806597178,12090.26,13461.15543779577
2025-06-09 15:00:00,11989.0,11912.231272258363,12128.195,13379.61765343187
2025-06-09 16:00:00,11447.0,11799.711848782783,11980.198,13549.317389666501
2025-06-09 17:00:00,10940.0,11163.941149386103,11491.53,14009.551284032446
2025-06-09 18:00:00,12722.0,12790.045109963745,11513.365,14585.534923968497
2025-06-09 19:00:00,13400.0,13010.716810493075,12757.115,14995.806295604514
2025-06-09 20:00:00,13920.0,13523.990043807082,13320.675,15048.299188406098
2025-06-09 21:00:00,14050.0,13801.278779772634,13610.804,14764.711143590253
2025-06-09 22:00:00,14235.0,13887.10906061487,13595.455,14335.339732637345
2025-06-09 23:00:00,14290.0,14119.994848034601,13576.076,13954.759407835103
2025-06-10 00:00:00,14000.0,13837.731004097604,13715.699,13686.050630037807
2025-06-10 01:00:00,13750.0,13671.566491503856,13446.7295,13461.702415322143
2025-06-10 02:00:00,13370.0,13402.3873634748,13206.237,13197.003456372136
2025-06-10 03:00:00,13150.0,13047.279693207762,12912.354,12894.762075887082
2025-06-10 04:00:00,12930.0,12738.087271499995,12765.266,12645.315144420827
2025-06-10 05:00:00,12194.0,12321.309092066298,12566.588,12537.987566042582
2025-06-10 06:00:00,11996.0,11899.711544576503,12102.021,12583.52864072397
2025-06-10 07:00:00,11787.0,12017.374509558815,11960.287,12722.673394014037
2025-06-10 08:00:00,11642.0,11837.80574546034,11818.995,12897.884249495206
2025-06-10 09:00:00,11635.0,11814.051086928746,11722.728,13100.336127848943
2025-06-10 10:00:00,11539.0,11891.338745106668,11691.503,13339.555949463465
2025-06-10 11:00:00,11761.0,11804.667604614517,11634.388,13577.631581515161
2025-06-10 12:00:00,12295.0,12042.818842483124,11812.185,13718.489774516449
2025-06-10 13:00:00,12509.0,12232.993484115543,12244.682,13687.876615640533
2025-06-10 14:00:00,12602.0,12584.301456237841,12443.224,13534.502682995395
2025-06-10 15:00:00,12403.0,12516.585666408104,12513.11,13439.475809299904
2025-06-10 16:00:00,12072.0,12171.804097362312,12296.4375,13594.97232833511
2025-06-10 17:00:00,11377.0,11804.940092674637,11985.832,14040.542827480625
2025-06-10 18:00:00,12970.0,13181.799805785755,11897.818,14601.663975631209
2025-06-10 19:00:00,13340.0,13387.816914842171,13034.309,14997.137883539443
2025-06-10 20:00:00,12950.0,13377.68483866466,13405.64,15035.161375710042
2025-06-10 21:00:00,12250.0,12819.867596487855,13064.284,14737.689818818346
2025-06-10 22:00:00,12120.0,12057.145318038429,12436.487,14295.269349997552
2025-06-10 23:00:00,12180.0,11966.811701148188,12136.464,13902.709802567748
2025-06-11 00:00:00,12140.0,11664.32862051724,12110.271,13623.31008926132
2025-06-11 01:00:00,12240.0,11675.431958423962,11987.084,13389.757236059708
2025-06-11 02:00:00,12130.0,11958.566063118584,11992.909,13117.514271907861
2025-06-11 03:00:00,11980.0,11802.593684029176,11930.129,12809.537276676549
2025-06-11 04:00:00,11810.0,11768.06934761277,11858.35,12556.281760931279
2025-06-11 05:00:00,11031.0,11237.80430146178,11716.584,12447.160017075912
2025-06-11 06:00:00,10862.0,10904.113700840046,11219.251,12492.975781809684
2025-06-11 07:00:00,10828.0,10808.039552880009,11107.203,12634.484325717445
2025-06-11 08:00:00,10863.0,10915.061979143458,11120.205,12814.133364578767
2025-06-11 09:00:00,11075.0,10937.207272421596,11166.592,13023.047889367543
2025-06-11 10:00:00,11139.0,11322.843623233879,11306.733,13270.669898038626
2025-06-11 11:00:00,11679.0,11404.713485325086,11385.012,13518.968070098466
2025-06-11 12:00:00,12318.0,11979.401228795263,11835.541,13671.716922145302
2025-06-11 13:00:00,12702.0,12156.988838403338,12326.141,13654.478958280339
2025-06-11 14:00:00,12685.0,12729.781730343324,12644.154,13515.751980168949
2025-06-11 15:00:00,12586.0,12408.994838047432,12628.269,13436.404439105192
2025-06-11 16:00:00,12161.0,12359.245282756283,12496.191,13608.349672210941
2025-06-11 17:00:00,11407.0,11798.388954797862,12089.724,14070.855008734212
2025-06-11 18:00:00,12802.5,13072.005533939164,11935.512,14649.097273749232
2025-06-11 19:00:00,13406.0,12952.181955450471,12888.359,15061.566100458556
2025-06-11 20:00:00,14055.0,13429.863516256095,13251.523,15116.137378799307
2025-06-11 21:00:00,14085.0,13923.128469059926,13519.349,14834.44143305087
2025-06-11 22:00:00,14400.0,13784.01141800644,13437.908,14406.699714878647
2025-06-11 23:00:00,14370.0,14312.119629784678,13546.586,14027.402251847976
2025-06-12 00:00:00,14110.0,14019.948444396696,13640.046,13759.537552618336
2025-06-12 01:00:00,13850.0,13613.122700515056,13430.719,13535.496102097584
2025-06-12 02:00:00,13620.0,13044.82167328035,13214.735,13270.462593595543
2025-06-12 03:00:00,13295.0,13255.737724252982,13053.718,12967.137142229654
2025-06-12 04:00:00,12960.0,12804.403459419977,12851.397,12715.745597273773
2025-06-12 05:00:00,12228.0,12391.068552021094,12557.7295,12605.500540204825
2025-06-12 06:00:00,11884.0,11872.433033399699,12059.628,12647.039258279998
2025-06-12 07:00:00,11882.0,11956.0582912688,11820.64,12780.986763613317
2025-06-12 08:00:00,11695.0,12134.307941911298,11834.661,12949.69921120459
2025-06-12 09:00:00,11787.0,11804.378603130797,11738.207,13144.250776584606
2025-06-12 10:00:00,11932.0,12017.960297997664,11787.103,13374.074945756496
2025-06-12 11:00:00,12277.0,12159.28156280327,11951.552,13601.175233584194
2025-06-12 12:00:00,12641.0,12424.588977375392,12280.593,13729.404851061587
2025-06-12 13:00:00,13031.0,12584.824074203858,12590.002,13684.448823329327
2025-06-12 14:00:00,13089.0,13021.974022273924,12858.93,13514.97071864066
2025-06-12 15:00:00,13042.0,12879.903436068664,12895.475,13402.046872512065
2025-06-12 16:00:00,12543.0,12804.013019503513,12793.174,13537.83895840032
2025-06-12 17:00:00,11874.0,12167.364974307779,12341.89,13961.900906121318
2025-06-12 18:00:00,13730.0,13795.068591269839,12223.414,14499.731718168445
2025-06-12 19:00:00,14320.0,14078.216717575762,13564.459,14870.175623134954
2025-06-12 20:00:00,14770.0,14428.54942801514,14140.72,14881.491929667614
2025-06-12 21:00:00,14880.0,14676.611040266098,14396.455,14555.719212908356
2025-06-12 22:00:00,15080.0,14738.623529705521,14440.643,14083.507666133093
2025-06-12 23:00:00,15080.0,14953.98647259662,14466.092,13659.791907615705
2025-06-13 00:00:00,14850.0,14487.336586216434,14520.428,13348.015997452123
2025-06-13 01:00:00,14550.0,14412.456000275437,14281.874,13081.031856103904
2025-06-13 02:00:00,14270.0,14144.473367216933,14018.797,12774.486290763332
2025-06-13 03:00:00,13850.0,13879.300635948164,13788.556,12431.536936476381
2025-06-13 04:00:00,13680.0,13493.999971366546,13481.861,12142.857292397615
2025-06-13 05:00:00,12976.0,13193.639076143043,13304.035,11998.0925039119
2025-06-13 06:00:00,12639.0,12699.702591727033,12801.375,12008.292243017873
2025-06-13 07:00:00,12445.0,12505.76999419841,12565.514,12114.468819319798
2025-06-13 08:00:00,12156.0,12650.41695758145,12400.784,12259.335934663031
2025-06-13 09:00:00,12068.0,12140.484839170498,12185.543,12434.291199525644
2025-06-13 10:00:00,12226.0,12323.524330756329,12103.313,12649.053417690295
2025-06-13 11:00:00,12523.0,12529.167524377981,12231.578,12865.869704926918
2025-06-13 12:00:00,13322.0,12807.03674853763,12506.081,12988.792007306934
2025-06-13 13:00:00,13048.0,13474.539207087797,13114.396,12943.65656069069
2025-06-13 14:00:00,13275.0,13054.593642937343,12935.689,12779.228485725345
2025-06-13 15:00:00,13194.0,13169.267035995108,13068.1045,12676.634430143997
2025-06-13 16:00:00,12801.0,13031.75438329943,12942.852,12828.03413120464
2025-06-13 17:00:00,12162.0,12494.443922665749,12573.413,13272.926913718027
2025-06-13 18:00:00,13969.0,13998.046911600297,12575.909,13836.704681373883
2025-06-13 19:00:00,14750.0,14251.954159178807,13883.257,14238.052840510965
2025-06-13 20:00:00,15290.0,14766.353443267919,14559.755,14285.021513399974
2025-06-13 21:00:00,15410.0,15233.945915545151,14913.482,13999.391658508672
2025-06-13 22:00:00,15490.0,15325.328487135379,14966.686,13571.509909954526
2025-06-13 23:00:00,15650.0,15409.012053352903,14922.403,13195.96439850816
2025-06-14 00:00:00,15410.0,15268.966545360385,15089.84,12935.813275058259
2025-06-14 01:00:00,14880.0,15055.67624107176,14851.204,12723.487088485288
2025-06-14 02:00:00,14730.0,14445.550303894253,14410.844,12474.180178692448
2025-06-14 03:00:00,14460.0,14464.632749237646,14247.728,12190.571341708996
2025-06-14 04:00:00,14100.0,14187.49222718702,14082.903,11962.833892696257
2025-06-14 05:00:00,13230.0,13150.292454187715,13777.145,11880.096719216863
2025-06-14 06:00:00,12980.0,13033.63704076639,13140.169,11952.88261644423
2025-06-14 07:00:00,12835.0,12925.321683310323,12917.5205,12121.671973114251
2025-06-14 08:00:00,12712.0,13057.909086111664,12764.38,12328.647156479592
2025-06-14 09:00:00,12986.0,12785.766909362394,12640.609,12564.680649236805
2025-06-14 10:00:00,12850.0,13221.914507951755,12816.996,12838.97787927012
2025-06-14 11:00:00,13301.0,13097.303672498982,12738.591,13113.28974402892
2025-06-14 12:00:00,13781.0,13539.296709375316,13135.71,13291.194332216955
2025-06-14 13:00:00,13898.0,13845.317522590398,13426.677,13298.081324401332
2025-06-14 14:00:00,14123.0,14054.855634691687,13578.766,13182.301209614541
2025-06-14 15:00:00,13950.0,13849.278857262823,13762.418,13124.602177067887
2025-06-14 16:00:00,13573.0,13526.961515074947,13613.435,13316.805506731811
2025-06-14 17:00:00,12689.0,13205.159316459501,13279.009,13798.115431321381
2025-06-14 18:00:00,14546.0,14484.929902548838,13067.544,14393.674988940802
2025-06-14 19:00:00,15182.0,14727.425179014837,14458.501,14821.969274547311
2025-06-14 20:00:00,15487.0,15361.150570072243,15048.878,14890.89842121171
2025-06-14 21:00:00,15521.0,15456.164871808081,15224.01,14622.14491056857
2025-06-14 22:00:00,15617.0,15471.036368786514,15174.734,14206.009013080053
2025-06-14 23:00:00,15725.0,15511.816950487893,15159.948,13837.084615725884
2025-06-15 00:00:00,15350.0,15337.176325965382,15247.615,13578.48716089614
2025-06-15 01:00:00,15120.0,15003.033597920132,14869.383,13362.754858085153
2025-06-15 02:00:00,14665.0,14692.767921681127,14656.809,13105.238345874652
2025-06-15 03:00:00,14346.0,14376.327658547954,14304.872,12808.819084280203
2025-06-15 04:00:00,13929.0,14044.15214031242,14053.967,12563.916633604473
2025-06-15 05:00:00,13376.0,13418.222387072565,13677.984,12459.946447542556
2025-06-15 06:00:00,13013.0,13013.846022640926,13286.421,12507.754513985828
2025-06-15 07:00:00,13078.0,12941.102350520312,13023.34,12648.176958737811
2025-06-15 08:00:00,13319.0,13137.103559779438,13063.25,12823.780011596555
2025-06-15 09:00:00,13631.0,13418.40217078586,13279.806,13025.843442289279
2025-06-15 10:00:00,13779.0,13889.21730720318,13468.593,13263.99846551839
2025-06-15 11:00:00,14143.0,14096.808400843966,13608.358,13500.435177110372
2025-06-15 12:00:00,14069.0,14296.486980312166,13956.509,13639.179086256368
2025-06-15 13:00:00,14091.0,14003.901550583287,13945.911,13606.070288259141
2025-06-15 14:00:00,14065.0,13817.102897863888,13997.186,13449.907478374853
2025-06-15 15:00:00,14210.0,12802.726934415383,13961.616,13351.879728136055
2025-06-15 16:00:00,13722.0,14092.605549233098,14000.6875,13504.23690910638
2025-06-15 17:00:00,13097.0,13243.145672795847,13507.787,13946.594795490655
2025-06-15 18:00:00,14735.0,14878.665136932512,13489.792,14504.486421202077
2025-06-15 19:00:00,15300.0,14961.592590915066,14714.5,14896.7611514645
2025-06-15 20:00:00,15640.0,15447.897130107349,15204.252,14931.653848716076
2025-06-15 21:00:00,15460.0,15568.049528687758,15394.782,14631.148775642248
2025-06-15 22:00:00,15585.0,15445.173292138174,15200.609,14185.812073722507
2025-06-15 23:00:00,15490.0,15503.072453698824,15179.3125,13790.465107779508
2025-06-16 00:00:00,15262.0,15105.768670612808,15040.306,13508.410426375714
2025-06-16 01:00:00,14790.0,14946.125795681395,14801.613,13272.331519218353
2025-06-16 02:00:00,14550.0,14496.397545412825,14379.102,12997.681562760534
2025-06-16 03:00:00,14217.0,14254.603678394576,14165.821,12687.40143994345
2025-06-16 04:00:00,13923.0,13957.156297749001,13916.967,12431.927189672278
2025-06-16 05:00:00,13079.0,13579.189591095981,13685.46,12320.648506818874
2025-06-16 06:00:00,12970.0,12754.495617329665,13083.068,12364.34461189193
2025-06-16 07:00:00,12646.0,12897.667924480491,13020.681,12503.745584902299
2025-06-16 08:00:00,12876.0,12693.84717067988,12851.697,12681.274536491905
2025-06-16 09:00:00,13155.0,13142.90763921606,13046.059,12888.033690943586
2025-06-16 10:00:00,13569.0,13418.281402360903,13254.746,13133.44534254661
2025-06-16 11:00:00,13816.0,13856.048426933281,13585.119,13379.4627040815
2025-06-16 12:00:00,14226.0,14093.312136067136,13739.394,13529.850165706413
2025-06-16 13:00:00,14125.0,14194.441373433818,14033.928,13510.166457170892
2025-06-16 14:00:00,14344.0,13953.969717687154,13977.448,13368.912860297678
2025-06-16 15:00:00,14296.0,14341.630858768092,14163.138,13286.96933654884
2025-06-16 16:00:00,13747.0,13965.865398264965,14063.649,13456.269396887645
2025-06-16 17:00:00,12870.0,13449.121201668751,13584.312,13916.109686168124
2025-06-16 18:00:00,14464.5,14728.821346993283,13338.098,14491.705798899124
2025-06-16 19:00:00,15034.0,14566.338289630805,14482.262,14901.59572810262
2025-06-16 20:00:00,15035.0,15268.111269179492,14986.419,14953.713269915213
2025-06-16 21:00:00,15000.0,15005.688483752188,14907.108,14669.7559720239
2025-06-16 22:00:00,15130.0,14921.664754212432,14793.806,14240.021412114264
2025-06-16 23:00:00,15205.0,15022.420760080602,14750.505,13859.08404853765
2025-06-17 00:00:00,14650.0,14755.128963463447,14788.596,13590.02434794658
2025-06-17 01:00:00,14115.0,14323.303872917928,14281.185,13365.331332014117
2025-06-17 02:00:00,13719.0,13784.190862804002,13813.3125,13100.293698794543
2025-06-17 03:00:00,13280.0,13440.764795071313,13475.302,12797.719776194905
2025-06-17 04:00:00,12698.0,12967.88113676232,13155.982,12547.94643969397
2025-06-17 05:00:00,12062.0,12126.425734128685,12671.487,12440.298598099784
2025-06-17 06:00:00,11805.0,11799.738165784143,12247.691,12485.525555915357
